id,index,period,timestamp,minute,second,type/id,type/name,possession,possession_team/id,possession_team/name,play_pattern/id,play_pattern/name,team/id,team/name,player/id,player/name,position/id,position/name,location/0,location/1,duration,shot/statsbomb_xg,shot/end_location/0,shot/end_location/1,shot/end_location/2,shot/technique/id,shot/technique/name,shot/body_part/id,shot/body_part/name,shot/type/id,shot/type/name,shot/outcome/id,shot/outcome/name,shot/first_time,shot/one_on_one,under_pressure,shot/aerial_won
8f904ef7-277c-4da9-9508-758c51af8a1f,1353,1,38:32.5,38,32,16,Shot,66,24,Liverpool,2,From Corner,24,Liverpool,3531,Mohamed Salah,17,Right Wing,97.6,37.4,1.05144,0.038274758,120,43.3,6.4,95,Volley,40,Right Foot,87,Open Play,98,Off T,TRUE,,,
25e13a1a-af67-47d7-b179-c0a6328f6d03,1402,1,41:11.9,41,11,16,Shot,71,24,Liverpool,1,Regular Play,24,Liverpool,3532,Jordan Brian Henderson,13,Right Center Midfield,89,47.9,0.143573,0.018781843,96.1,46.2,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,,,,
35d86371-56e1-4f3f-a3c9-f4a9b1bb1e32,1423,1,41:50.9,41,50,16,Shot,72,24,Liverpool,2,From Corner,24,Liverpool,3531,Mohamed Salah,17,Right Wing,94,31.3,0.297525,0.021911133,97.2,32.8,,91,Half Volley,38,Left Foot,87,Open Play,96,Blocked,,,,
1c2f8976-cb1e-41d2-90a8-4c587306d4bf,1561,1,45:19.4,45,19,16,Shot,78,38,Tottenham Hotspur,4,From Throw In,38,Tottenham Hotspur,3043,Christian Dannemann Eriksen,17,Right Wing,96.1,41.6,1.020329,0.045138687,120,37.2,6,93,Normal,38,Left Foot,87,Open Play,98,Off T,,,TRUE,
a0270fc6-79b0-4054-b570-dfa274e171a0,1885,2,07:26.0,52,26,16,Shot,100,24,Liverpool,4,From Throw In,24,Liverpool,3247,Fábio Henrique Tavares,10,Center Defensive Midfield,88.6,39,0.1522,0.020487793,91.5,38.9,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,,,TRUE,
88e73cb6-8cde-4fab-95f6-9a7d7d9b1234,1916,2,08:06.4,53,6,16,Shot,102,24,Liverpool,6,From Counter,24,Liverpool,3531,Mohamed Salah,17,Right Wing,110.2,52.7,0.123388,0.046969783,111.1,51.3,,93,Normal,38,Left Foot,87,Open Play,96,Blocked,,,,
a8b0c66e-51f0-4b76-a991-2fe3f4a8c48e,1960,2,08:49.5,53,49,16,Shot,103,38,Tottenham Hotspur,8,From Keeper,38,Tottenham Hotspur,3094,Bamidele Alli,19,Center Attacking Midfield,110.8,49.4,0.144647,0.11269027,111.7,48.2,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,,,,
dfffee9b-6c44-40b2-aa8b-408ffb592951,2033,2,11:56.6,56,56,16,Shot,105,38,Tottenham Hotspur,2,From Corner,38,Tottenham Hotspur,3594,Danny Rose,6,Left Back,101.6,25.6,0.593495,0.020857124,103.3,26.6,,91,Half Volley,38,Left Foot,87,Open Play,96,Blocked,TRUE,,TRUE,
e3ae0a6b-4b2d-4738-8c67-61fe693430a4,2039,2,12:18.7,57,18,16,Shot,106,38,Tottenham Hotspur,2,From Corner,38,Tottenham Hotspur,3077,Jan Vertonghen,5,Left Center Back,110.7,50.3,1.136312,0.057148643,120,41.6,3.8,93,Normal,37,Head,87,Open Play,98,Off T,,,TRUE,
78e0292d-efae-43fc-b02c-77d0d5bddb6e,2178,2,15:18.4,60,18,16,Shot,109,38,Tottenham Hotspur,4,From Throw In,38,Tottenham Hotspur,3043,Christian Dannemann Eriksen,17,Right Wing,92.1,46.7,0.666432,0.022679387,104.5,42.3,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,,,,
40332dc4-d7f9-4716-8e44-1d3f75ff685b,2435,2,23:10.4,68,10,16,Shot,122,24,Liverpool,4,From Throw In,24,Liverpool,3473,James Philip Milner,15,Left Center Midfield,103.1,45.9,0.829477,0.044091757,120,44.7,0.3,93,Normal,38,Left Foot,87,Open Play,98,Off T,,,,
89bcf4f1-7cdd-4cc0-95e7-60ed13ccec3a,2582,2,27:36.5,72,36,16,Shot,126,38,Tottenham Hotspur,4,From Throw In,38,Tottenham Hotspur,3094,Bamidele Alli,16,Left Midfield,106,27.2,1.69788,0.06948169,118.6,40.4,1.6,92,Lob,40,Right Foot,87,Open Play,100,Saved,TRUE,,,
834c48aa-ba51-481c-a5b4-3f91f87b1db4,2794,2,33:21.0,78,21,16,Shot,138,38,Tottenham Hotspur,1,Regular Play,38,Tottenham Hotspur,3094,Bamidele Alli,16,Left Midfield,113.4,37.4,0.883025,0.1563633,120,37.1,3.8,93,Normal,37,Head,87,Open Play,98,Off T,,,TRUE,
1118eeda-cde7-4662-af23-889052eb24e8,2844,2,34:35.3,79,35,16,Shot,140,38,Tottenham Hotspur,1,Regular Play,38,Tottenham Hotspur,3083,Heung-Min Son,22,Right Center Forward,90.8,44.9,1.008128,0.027245786,117.5,39.4,0.6,93,Normal,40,Right Foot,87,Open Play,100,Saved,,,TRUE,
2d031ac5-91ad-4e51-92c5-3a36b4ed1143,2851,2,34:40.5,79,40,16,Shot,140,38,Tottenham Hotspur,1,Regular Play,38,Tottenham Hotspur,3745,Lucas Rodrigues Moura da Silva,12,Right Midfield,106.2,38.6,0.84001,0.07394664,118.6,41.9,0.2,93,Normal,40,Right Foot,87,Open Play,100,Saved,,,TRUE,
a5b2497f-ad15-48e5-a187-673d5c9befe9,2887,2,35:21.2,80,21,16,Shot,147,38,Tottenham Hotspur,1,Regular Play,38,Tottenham Hotspur,3083,Heung-Min Son,22,Right Center Forward,94.7,36.9,1.026395,0.040406317,115.8,39.1,0.2,93,Normal,38,Left Foot,87,Open Play,100,Saved,,,TRUE,
f3172c1f-4234-4588-bad0-3230d3b43f57,2913,2,37:02.6,82,2,16,Shot,151,24,Liverpool,2,From Corner,24,Liverpool,3532,Jordan Brian Henderson,13,Right Center Midfield,93.6,53.4,1.235385,0.026962453,120,19.8,0.9,91,Half Volley,40,Right Foot,87,Open Play,98,Off T,,,,
7af96bd6-9fe3-4de3-9b91-c000e7a36eca,2943,2,39:07.1,84,7,16,Shot,153,38,Tottenham Hotspur,3,From Free Kick,38,Tottenham Hotspur,3043,Christian Dannemann Eriksen,13,Right Center Midfield,104,16.9,1.044715,0.008574429,118.7,41.3,1.6,93,Normal,40,Right Foot,62,Free Kick,100,Saved,,,,
697d9519-480f-4b5c-8e6f-26519eea34e7,2948,2,39:40.0,84,39,16,Shot,154,38,Tottenham Hotspur,2,From Corner,38,Tottenham Hotspur,3745,Lucas Rodrigues Moura da Silva,12,Right Midfield,112.2,42,0.7771,0.12961794,118.4,36.5,,95,Volley,40,Right Foot,87,Open Play,96,Blocked,,,,
b59370eb-a6e7-47e6-abc1-0f8f15d33b47,2971,2,41:49.7,86,49,16,Shot,156,24,Liverpool,2,From Corner,24,Liverpool,3669,Virgil van Dijk,5,Left Center Back,106,38.9,0.056046,0.061952036,107.4,39,,95,Volley,40,Right Foot,87,Open Play,96,Blocked,TRUE,,,
cca34ecd-9dbc-44a1-94db-f244aba90b2f,2980,2,41:54.8,86,54,16,Shot,156,24,Liverpool,2,From Corner,24,Liverpool,4747,Divock Okoth Origi,15,Left Center Midfield,106.1,31.6,0.578951,0.077972755,120,43.5,0.4,93,Normal,38,Left Foot,87,Open Play,97,Goal,,,,
c32e88ca-f722-4dd1-a346-30a66e2b428d,3076,2,46:53.5,91,53,16,Shot,162,38,Tottenham Hotspur,2,From Corner,38,Tottenham Hotspur,3594,Danny Rose,6,Left Back,96.9,27.2,0.886805,0.026976045,119,37.1,0.3,93,Normal,40,Right Foot,87,Open Play,100,Saved,,,,
56488ac2-014c-46f8-a2f6-3e20f2e74d48,3092,2,47:24.5,92,24,16,Shot,164,38,Tottenham Hotspur,1,Regular Play,38,Tottenham Hotspur,3083,Heung-Min Son,16,Left Midfield,104.5,24.8,0.923239,0.05625648,117.7,38,0.2,93,Normal,38,Left Foot,87,Open Play,100,Saved,,,,
39be210f-9f22-4c0e-bdc1-aedba8e16911,3104,2,47:53.8,92,53,16,Shot,165,38,Tottenham Hotspur,2,From Corner,38,Tottenham Hotspur,10955,Harry Kane,24,Left Center Forward,104.1,24.7,0.671929,0.05069226,118.8,37.7,0.9,93,Normal,38,Left Foot,87,Open Play,100,Saved,,,,
bb6410c7-421b-4d70-ad5f-c5a88bc94e38,51,1,01:48.0,1,47,16,Shot,6,1213,Nigeria Women's,2,From Corner,1213,Nigeria Women's,25470,Osinachi Marvis Ohale,2,Right Back,111.3,40.3,1.85583,0.08553772,119.8,42.6,1.3,93,Normal,37,Head,87,Open Play,100,Saved,,,TRUE,TRUE
a3cbd793-bf98-4e46-be74-6700664cff5f,516,1,14:32.6,14,32,16,Shot,31,852,Norway Women's,3,From Free Kick,852,Norway Women's,10395,Maren Nævdal Mjelde,3,Right Center Back,88.5,36.7,1.3659,0.029022954,120,41.8,6.9,93,Normal,40,Right Foot,62,Free Kick,98,Off T,,,,
69661773-e0b7-4410-8bae-6928c7f15550,551,1,16:52.0,16,51,16,Shot,34,852,Norway Women's,2,From Corner,852,Norway Women's,10514,Guro Reiten,16,Left Midfield,110.5,51.2,0.2497,0.06853446,119.9,43.5,1.4,93,Normal,38,Left Foot,87,Open Play,97,Goal,TRUE,,,
4e9a7549-ebc3-4015-b777-88d7fe590f25,757,1,24:03.6,24,3,16,Shot,51,852,Norway Women's,2,From Corner,852,Norway Women's,10395,Maren Nævdal Mjelde,3,Right Center Back,113.9,45.6,0.562369,0.07488629,120,50.8,1.3,93,Normal,37,Head,87,Open Play,98,Off T,,,TRUE,TRUE
03a773f0-e6af-4dc9-a993-a62e753ad5cb,884,1,27:42.8,27,42,16,Shot,63,852,Norway Women's,4,From Throw In,852,Norway Women's,10514,Guro Reiten,16,Left Midfield,106.7,23,1.3138,0.033424146,119.5,34.1,1.7,93,Normal,38,Left Foot,87,Open Play,115,Saved Off Target,,,,
0a8884c6-e582-4161-9044-924d285ad611,1081,1,33:20.0,33,19,16,Shot,74,852,Norway Women's,1,Regular Play,852,Norway Women's,10387,Lisa-Marie Utland,24,Left Center Forward,111.2,51,0.3828,0.15057775,120,40.5,2.4,93,Normal,40,Right Foot,87,Open Play,97,Goal,TRUE,,TRUE,
c3efeb7b-3feb-4458-9717-a0ff60a52283,1298,1,40:29.0,40,28,16,Shot,88,1213,Nigeria Women's,4,From Throw In,1213,Nigeria Women's,5022,Francisca Ordega,17,Right Wing,117.3,46.5,1.108033,0.11567789,117.7,37.4,,93,Normal,37,Head,87,Open Play,101,Wayward,,TRUE,TRUE,TRUE
48a0338b-7b91-4daf-bda2-04b3942b9d6a,1304,1,40:34.6,40,34,16,Shot,88,1213,Nigeria Women's,4,From Throw In,1213,Nigeria Women's,17312,Rita Chikwelu,15,Left Center Midfield,104.7,35.7,0.667317,0.10432916,114.8,36.9,,93,Normal,38,Left Foot,87,Open Play,96,Blocked,TRUE,,,
465ef4fa-b532-418b-9854-8b97189a457d,1310,1,40:36.6,40,36,16,Shot,88,1213,Nigeria Women's,4,From Throw In,1213,Nigeria Women's,25471,Ngozi Sonia Okobi,19,Center Attacking Midfield,109,41.6,0.606254,0.19083214,112,37.2,,93,Normal,38,Left Foot,87,Open Play,101,Wayward,TRUE,,,
3c9cac0f-a238-42d7-bf7c-f806cbb8e987,1353,1,42:22.1,42,22,16,Shot,91,1213,Nigeria Women's,3,From Free Kick,1213,Nigeria Women's,25470,Osinachi Marvis Ohale,2,Right Back,99.5,31.3,0.280573,0.048459567,100.8,31.7,,91,Half Volley,40,Right Foot,87,Open Play,96,Blocked,,,,
0921202f-b2f6-4790-9bb4-af6709e77c48,1468,1,46:35.8,46,35,16,Shot,99,852,Norway Women's,3,From Free Kick,852,Norway Women's,10395,Maren Nævdal Mjelde,3,Right Center Back,100.9,24.1,1.035646,0.050098483,120,36.6,3.4,93,Normal,40,Right Foot,62,Free Kick,98,Off T,,,,
f74d7f52-29bb-4dbf-861f-4c6b82c848f5,1765,2,10:41.4,55,41,16,Shot,114,852,Norway Women's,1,Regular Play,852,Norway Women's,13479,Isabell Herlovsen,22,Right Center Forward,107.4,31.2,0.0882,0.13512628,108.1,31.9,,93,Normal,38,Left Foot,87,Open Play,96,Blocked,,,,
f3d1e927-f7df-48d9-9a0c-dbecadd55f0d,1902,2,14:21.3,59,21,16,Shot,119,1213,Nigeria Women's,2,From Corner,1213,Nigeria Women's,25463,Chinaza Uchendu,13,Right Center Midfield,101.7,47.1,1.555556,0.05106635,120,54,2.4,91,Half Volley,40,Right Foot,87,Open Play,98,Off T,TRUE,,,
215afc81-bbb4-44b3-b5ff-45189d50a872,2185,2,24:27.5,69,27,16,Shot,138,1213,Nigeria Women's,6,From Counter,1213,Nigeria Women's,24881,Asisat Lamina Oshoala,21,Left Wing,116.7,55.5,1.071478,0.05698332,120,45.2,0.1,93,Normal,40,Right Foot,87,Open Play,98,Off T,,TRUE,,
01e74b54-b289-4e71-aeb1-bf220afa6510,2669,2,37:09.1,82,9,16,Shot,164,852,Norway Women's,1,Regular Play,852,Norway Women's,10384,Elise Thorsnes,24,Left Center Forward,102.6,35.5,0.7009,0.11826606,118.6,40.3,0.2,93,Normal,40,Right Foot,87,Open Play,100,Saved,,,,
40744314-a593-419a-a2d0-9f10e99a0136,2713,2,38:08.6,83,8,16,Shot,166,852,Norway Women's,1,Regular Play,852,Norway Women's,10386,Caroline Graham Hansen,12,Right Midfield,106.6,37.2,0.502088,0.074453816,118,39.7,0.3,93,Normal,40,Right Foot,87,Open Play,100,Saved,,,,
b47d8b5f-0b16-4750-9399-d2668d932b6e,2767,2,41:36.0,86,35,16,Shot,170,852,Norway Women's,3,From Free Kick,852,Norway Women's,10386,Caroline Graham Hansen,12,Right Midfield,92.7,31.6,1.25835,0.05140978,120,42.7,5.3,93,Normal,40,Right Foot,62,Free Kick,98,Off T,,,,
50e2d42e-e8b2-45ba-b4c9-172b711f6108,2780,2,42:26.8,87,26,16,Shot,172,1213,Nigeria Women's,4,From Throw In,1213,Nigeria Women's,5022,Francisca Ordega,17,Right Wing,95.7,38.9,1.675264,0.054327987,120,31.3,0,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,
8a9114bf-04e0-468b-adbb-596fa8449d95,2957,2,47:46.6,92,46,16,Shot,183,1213,Nigeria Women's,2,From Corner,1213,Nigeria Women's,25470,Osinachi Marvis Ohale,3,Right Center Back,103.1,37.4,2.195985,0.06702279,120,30.7,0.2,93,Normal,37,Head,87,Open Play,98,Off T,,,,
90c92f5e-9c16-47e6-8ebd-440e631c93d1,3042,2,49:39.2,94,39,16,Shot,186,1213,Nigeria Women's,1,Regular Play,1213,Nigeria Women's,24881,Asisat Lamina Oshoala,21,Left Wing,99.8,57.6,1.563043,0.023473585,120,48.8,2.2,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,
1e1e574b-7b52-4c66-9df4-171fcaf66005,126,1,02:35.6,2,35,16,Shot,7,857,Germany Women's,4,From Throw In,857,Germany Women's,10263,Sara Däbritz,15,Left Center Midfield,91.8,45.4,1.081428,0.032082945,120,45,0.9,93,Normal,38,Left Foot,87,Open Play,98,Off T,,,,
305579bd-54ec-4ca9-bf7e-ac117a3d908c,599,1,13:44.0,13,44,16,Shot,41,1207,China PR Women's,1,Regular Play,1207,China PR Women's,25489,Li Yang,22,Right Center Forward,110.3,50.1,0.2067,0.11395286,112,49,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,,,,
d67e4f1e-8140-464f-a8b9-4eb1f9d5268b,604,1,14:20.4,14,20,16,Shot,42,1207,China PR Women's,2,From Corner,1207,China PR Women's,25485,Shanshan Wang,24,Left Center Forward,117.3,49.6,0.1409,0.027352465,117.6,48.5,,91,Half Volley,40,Right Foot,87,Open Play,96,Blocked,TRUE,,,
467c3858-30dc-4d7c-bd8d-6a3f95514843,631,1,15:11.5,15,11,16,Shot,43,857,Germany Women's,7,From Goal Kick,857,Germany Women's,10374,Svenja Huth,16,Left Midfield,100.3,24.6,1.101113,0.02904595,120,31.6,0.2,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,
c4d3dde4-53c0-42c1-b08d-eab5991c2833,667,1,16:43.9,16,43,16,Shot,47,857,Germany Women's,2,From Corner,857,Germany Women's,10374,Svenja Huth,16,Left Midfield,110,36.5,1.140259,0.089266084,118.5,40.3,2,93,Normal,37,Head,87,Open Play,100,Saved,,,,
3f34482b-be72-4969-9cd6-bb976dae450a,689,1,18:07.7,18,7,16,Shot,51,857,Germany Women's,2,From Corner,857,Germany Women's,10399,Kathrin Julia Hendrich,2,Right Back,113.1,32.9,0.1331,0.10995831,114.1,33.7,,95,Volley,40,Right Foot,87,Open Play,96,Blocked,TRUE,,,
ee33182f-3a7e-4cd0-8581-6d229ae4812f,770,1,19:51.0,19,51,16,Shot,54,857,Germany Women's,4,From Throw In,857,Germany Women's,15178,Alexandra Popp,23,Center Forward,116,43.8,0.788622,0.240276,120,41.3,3.5,93,Normal,37,Head,87,Open Play,98,Off T,,TRUE,,
dfaf32e4-1976-4477-9052-62c8356a844f,961,1,26:17.0,26,16,16,Shot,64,857,Germany Women's,1,Regular Play,857,Germany Women's,10374,Svenja Huth,16,Left Midfield,101.2,30.2,1.0264,0.03719417,120,40.3,3.3,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,
dfbbc2bf-5d13-450a-a4b3-c3d0764e1e3f,1616,1,43:26.6,43,26,16,Shot,102,1207,China PR Women's,6,From Counter,1207,China PR Women's,25489,Li Yang,22,Right Center Forward,102.1,37.5,1.2487,0.2280202,120,44,0.9,93,Normal,40,Right Foot,87,Open Play,99,Post,TRUE,,,
db743fd2-920f-4daf-93e0-894baa33c4d1,1620,1,43:30.9,43,30,16,Shot,102,1207,China PR Women's,6,From Counter,1207,China PR Women's,25490,Rui Zhang,13,Right Center Midfield,112.8,43,0.632347,0.14952792,116.5,41,1.3,93,Normal,37,Head,87,Open Play,100,Saved,,,,
b207fc65-45ea-468b-b563-2b64bb9c3fca,1649,1,45:48.1,45,48,16,Shot,104,857,Germany Women's,3,From Free Kick,857,Germany Women's,15648,Melanie Leupolz,10,Center Defensive Midfield,93,44.4,1.39016,0.027196355,120,40.2,5,93,Normal,40,Right Foot,87,Open Play,98,Off T,TRUE,,,
dea0a8db-126e-4844-85ce-d1c3f2a5a3fa,1846,2,01:51.6,46,51,16,Shot,116,857,Germany Women's,4,From Throw In,857,Germany Women's,15178,Alexandra Popp,23,Center Forward,92.8,51.8,2.171715,0.018226726,120,17.4,,93,Normal,38,Left Foot,87,Open Play,101,Wayward,,,,
4d3f7dea-74b3-4aba-933a-24b925658a55,2130,2,10:05.6,55,5,16,Shot,134,857,Germany Women's,1,Regular Play,857,Germany Women's,10263,Sara Däbritz,16,Left Midfield,103.2,44.4,0.1464,0.06305984,105,43.9,,93,Normal,38,Left Foot,87,Open Play,96,Blocked,,,,
aa304128-3301-45db-9e3d-7fd46c310fc9,2268,2,14:13.0,59,12,16,Shot,141,857,Germany Women's,2,From Corner,857,Germany Women's,25491,Marina Hegering,3,Right Center Back,107.9,39.8,0.2583,0.07962245,112,39.1,,91,Half Volley,38,Left Foot,87,Open Play,96,Blocked,,,,
d9963973-f15b-4860-b439-8436e41812fb,2272,2,14:14.6,59,14,16,Shot,141,857,Germany Women's,2,From Corner,857,Germany Women's,15178,Alexandra Popp,23,Center Forward,111.7,30.1,0.1152,0.07442722,113.8,32.2,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,TRUE,,,
46ea4a63-9786-4729-8c73-85a48554465c,2293,2,15:32.1,60,32,16,Shot,142,857,Germany Women's,2,From Corner,857,Germany Women's,10263,Sara Däbritz,16,Left Midfield,100,51.7,0.1409,0.025132447,101.5,50.9,,93,Normal,38,Left Foot,87,Open Play,96,Blocked,,,,
59c8d819-e865-410f-a1e7-66238eceb353,2455,2,20:23.5,65,23,16,Shot,152,857,Germany Women's,2,From Corner,857,Germany Women's,25492,Giulia Gwinn,6,Left Back,100.6,36.8,0.8845,0.053383652,120,36.8,1.6,91,Half Volley,40,Right Foot,87,Open Play,97,Goal,,,,
cc6dc6a9-0563-4c95-82ff-373c2d5010ac,2735,2,27:54.5,72,54,16,Shot,173,857,Germany Women's,1,Regular Play,857,Germany Women's,10374,Svenja Huth,16,Left Midfield,106.4,23.3,0.903043,0.021537183,120,42.4,4.5,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,
c611a6ca-ccc0-4ede-8bce-99293a1c293e,2824,2,30:00.6,75,0,16,Shot,179,857,Germany Women's,1,Regular Play,857,Germany Women's,10263,Sara Däbritz,12,Right Midfield,102.8,55,1.109269,0.028239496,118.7,42.6,0.3,93,Normal,38,Left Foot,87,Open Play,100,Saved,,,,
188229d0-2e88-435e-80e3-75abe3fb9865,2933,2,33:23.2,78,23,16,Shot,186,857,Germany Women's,3,From Free Kick,857,Germany Women's,25492,Giulia Gwinn,6,Left Back,107.2,25.4,0.79594,0.053751677,117.4,36,1.6,93,Normal,38,Left Foot,87,Open Play,100,Saved,,,,
9147d03d-cc1c-493d-8bd2-8bbdb4e2a5f2,3067,2,37:19.4,82,19,16,Shot,194,1207,China PR Women's,3,From Free Kick,1207,China PR Women's,25490,Rui Zhang,13,Right Center Midfield,98.2,34.4,1.1763,0.037371,120,39.1,3.8,93,Normal,40,Right Foot,87,Open Play,98,Off T,TRUE,,TRUE,
f10b779f-ad17-4cb3-a46b-c72c21a3cf75,111,1,02:45.2,2,45,16,Shot,12,1205,Australia Women's,3,From Free Kick,1205,Australia Women's,4961,Samantha May Kerr,23,Center Forward,111.7,38.1,0.803,0.1576398,120,42.2,3.7,93,Normal,37,Head,87,Open Play,98,Off T,,TRUE,,
dda38fe3-2304-4d34-a6dd-5d54a9e9de5c,157,1,04:13.1,4,13,16,Shot,15,855,Italy Women's,1,Regular Play,855,Italy Women's,10359,Ilaria Mauro,22,Right Center Forward,108.4,52.6,0.631853,0.0833699,116.5,43.9,0.5,93,Normal,40,Right Foot,87,Open Play,100,Saved,TRUE,,,
8ebb86a1-3485-4c02-ae8c-1923d19cc699,473,1,14:16.7,14,16,16,Shot,41,855,Italy Women's,4,From Throw In,855,Italy Women's,10213,Alia Guagni,6,Left Back,87.6,26.1,1.642692,0.007038932,120,33.9,0.6,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,
aa331eec-6e16-41f8-bf8e-e7925d6b27d2,508,1,15:25.1,15,25,16,Shot,44,855,Italy Women's,4,From Throw In,855,Italy Women's,10228,Manuela Giugliano,10,Center Defensive Midfield,91.1,56.9,0.31215,0.007046018,94,55.3,,91,Half Volley,40,Right Foot,87,Open Play,96,Blocked,TRUE,,,
4ffdb50f-29e1-41d2-9054-08e13cde52a8,586,1,19:04.9,19,4,16,Shot,49,1205,Australia Women's,3,From Free Kick,1205,Australia Women's,5076,Emily Louise van Egmond,10,Center Defensive Midfield,93,54.2,0.8996,0.01544532,110.3,44,,91,Half Volley,40,Right Foot,87,Open Play,96,Blocked,TRUE,,,
1c34befc-c1bd-4ff3-af52-171c6c405add,590,1,19:06.3,19,6,16,Shot,49,1205,Australia Women's,3,From Free Kick,1205,Australia Women's,6818,Hayley Emma Raso,12,Right Midfield,113.5,40,0.893107,0.51228285,120,35.5,0.2,93,Normal,40,Right Foot,87,Open Play,98,Off T,TRUE,,,
a1bb3015-bedc-47de-9847-99ac7c105af4,654,1,21:35.7,21,35,16,Shot,53,1205,Australia Women's,5,Other,1205,Australia Women's,4961,Samantha May Kerr,23,Center Forward,108.1,40.3,0.523033,0.7835,119.7,37.2,0.3,93,Normal,40,Right Foot,88,Penalty,100,Saved,,TRUE,,
17eabd4b-3c29-4080-83b7-1bd7be625f20,657,1,21:37.8,21,37,16,Shot,53,1205,Australia Women's,5,Other,1205,Australia Women's,4961,Samantha May Kerr,23,Center Forward,113.8,41.2,0.541722,0.6818868,120,42,0.4,93,Normal,38,Left Foot,87,Open Play,97,Goal,TRUE,,,
e12ae577-1171-402a-9a59-3b12122d9895,856,1,27:39.9,27,39,16,Shot,66,1205,Australia Women's,1,Regular Play,1205,Australia Women's,25547,Chloe Logarzo,16,Left Midfield,97.5,46.7,0.81561,0.057091355,120,46.6,4.2,93,Normal,40,Right Foot,87,Open Play,98,Off T,TRUE,,,
5a54d147-56ef-445b-af51-c7b8ef8b43a0,1198,1,36:59.0,36,59,16,Shot,82,1205,Australia Women's,1,Regular Play,1205,Australia Women's,25547,Chloe Logarzo,16,Left Midfield,109.5,41.4,0.5417,0.14059462,118.9,41.8,1,93,Normal,37,Head,87,Open Play,100,Saved,,,,
5c0f5e7c-04bc-4ea3-bc0f-2928902443e2,1526,1,46:22.3,46,22,16,Shot,104,1205,Australia Women's,1,Regular Play,1205,Australia Women's,11338,Caitlin Jade Foord,13,Right Center Midfield,98.1,31.3,0.090495,0.030305944,100,31.7,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,,,,
c78e377d-a7b4-4ec9-a50d-f5c4c68f3fed,1534,1,46:30.6,46,30,16,Shot,104,1205,Australia Women's,6,From Counter,1205,Australia Women's,25547,Chloe Logarzo,16,Left Midfield,111.5,37.5,0.601279,0.112932354,120,43.3,4.2,93,Normal,37,Head,87,Open Play,98,Off T,,,TRUE,TRUE
9f72602c-9491-459c-ae21-b216f4f5bbe4,1794,2,08:18.0,53,17,16,Shot,123,1205,Australia Women's,4,From Throw In,1205,Australia Women's,11338,Caitlin Jade Foord,13,Right Center Midfield,115.6,29.9,0.220299,0.05862665,117.1,32.2,1.3,93,Normal,40,Right Foot,87,Open Play,100,Saved,,,,
17edac52-3ae2-421f-aa61-5cb62290eddc,1897,2,10:20.3,55,20,16,Shot,127,1205,Australia Women's,3,From Free Kick,855,Italy Women's,10211,Barbara Bonansea,20,Left Attacking Midfield,108.1,36.1,1.326566,0.22958787,120,43.7,0.4,93,Normal,40,Right Foot,87,Open Play,97,Goal,,,,
968a1e18-7558-4673-bdf2-5801b733f820,2065,2,16:13.1,61,13,16,Shot,135,1205,Australia Women's,4,From Throw In,1205,Australia Women's,11338,Caitlin Jade Foord,13,Right Center Midfield,117.9,29.9,1.033441,0.020637264,119.4,36.3,0.2,93,Normal,38,Left Foot,87,Open Play,100,Saved,,TRUE,,
f998c766-b5c6-444b-93b2-28d9da54d7bf,2127,2,19:06.9,64,6,16,Shot,141,1205,Australia Women's,2,From Corner,1205,Australia Women's,5078,Alanna Stephanie Kennedy,5,Left Center Back,114,35.4,0.8139,0.11775253,120,34.9,1.3,93,Normal,37,Head,87,Open Play,98,Off T,,,TRUE,TRUE
def337cb-1878-443c-91f6-51b0337a9dbe,2709,2,42:50.1,87,50,16,Shot,179,1205,Australia Women's,4,From Throw In,1205,Australia Women's,25537,Elise Kellond-Knight,15,Left Center Midfield,99.4,33.6,0.442,0.041714694,102.3,37.4,,95,Volley,38,Left Foot,87,Open Play,101,Wayward,TRUE,,,
d7e94a11-d63e-417a-a117-6c0cf2d710c4,2731,2,43:39.7,88,39,16,Shot,179,1205,Australia Women's,4,From Throw In,855,Italy Women's,25541,Valentina Giacinti,13,Right Center Midfield,97.9,52.5,0.5338,0.03091223,107.3,49.5,,93,Normal,38,Left Foot,87,Open Play,96,Blocked,,,,
7720d471-e827-4165-9ff0-ba7cf0ba6523,2749,2,44:44.8,89,44,16,Shot,181,1205,Australia Women's,2,From Corner,1205,Australia Women's,8382,Clare Elizabeth Polkinghorne,3,Right Center Back,110.5,34.2,1.058857,0.091450684,120,26.9,1.2,93,Normal,37,Head,87,Open Play,98,Off T,,,TRUE,TRUE
